CUSIP,Company_Name,YEAR,FQTR,EPS,Price
YVPL44TG5,"Fleming, Kelly and Lynch",2016.0,3.0,7.66,113.79
YVPL44TG5,"Fleming, Kelly and Lynch",2016.0,4.0,6.98,101.04
VDU46QEDD,Robinson-Green,2015.0,1.0,,17.6
VDU46QEDD,Robinson-Green,2015.0,2.0,,17.51
VDU46QEDD,Robinson-Green,2015.0,3.0,,17.7
VDU46QEDD,Robinson-Green,2015.0,4.0,1.79,19.7
VDU46QEDD,Robinson-Green,2016.0,1.0,1.83,18.6
VDU46QEDD,Robinson-Green,2016.0,2.0,1.91,19.31
VDU46QEDD,Robinson-Green,2016.0,3.0,2.13,20.44
VDU46QEDD,Robinson-Green,2016.0,4.0,1.96,28.88
CPBLCSW,Campbell-Hicks,2015.0,1.0,1.89,24.8
CPBLCSW,Campbell-Hicks,2015.0,2.0,1.91,24.25
CPBLCSW,Campbell-Hicks,2015.0,3.0,1.95,24.8
CPBLCSW,Campbell-Hicks,2015.0,4.0,1.82,25.72
CPBLCSW,Campbell-Hicks,2016.0,1.0,1.78,24.4
CPBLCSW,Campbell-Hicks,2016.0,2.0,1.85,24.64
CPBLCSW,Campbell-Hicks,2016.0,3.0,1.78,27.35
CPBLCSW,Campbell-Hicks,2016.0,4.0,1.9,31.55
60PM50EDR,"Khan, Williams and Nelson",2015.0,1.0,0.07,7.25
60PM50EDR,"Khan, Williams and Nelson",2015.0,2.0,0.08,7.25
60PM50EDR,"Khan, Williams and Nelson",2015.0,3.0,1.6,6.75
60PM50EDR,"Khan, Williams and Nelson",2015.0,4.0,1.61,7.49
60PM50EDR,"Khan, Williams and Nelson",2016.0,1.0,1.6,6.81
60PM50EDR,"Khan, Williams and Nelson",2016.0,2.0,1.62,7.05
60PM50EDR,"Khan, Williams and Nelson",2016.0,3.0,0.04,7.65
60PM50EDR,"Khan, Williams and Nelson",2016.0,4.0,-0.09,18.55
T8K1BUG6F,Whitaker Inc,2015.0,1.0,0.81,17.18
T8K1BUG6F,Whitaker Inc,2015.0,2.0,0.97,17.99
T8K1BUG6F,Whitaker Inc,2015.0,3.0,0.96,16.3
T8K1BUG6F,Whitaker Inc,2015.0,4.0,1.01,15.9
T8K1BUG6F,Whitaker Inc,2016.0,1.0,1.02,15.86
T8K1BUG6F,Whitaker Inc,2016.0,2.0,1.01,15.47
T8K1BUG6F,Whitaker Inc,2016.0,3.0,1.03,15.05
T8K1BUG6F,Whitaker Inc,2016.0,4.0,1.05,18.78
4Y6065U,"Patrick, Velez and Chapman",2015.0,1.0,0.91,17.3
4Y6065U,"Patrick, Velez and Chapman",2015.0,2.0,1.13,17.4
4Y6065U,"Patrick, Velez and Chapman",2015.0,3.0,1.12,17.2
4Y6065U,"Patrick, Velez and Chapman",2015.0,4.0,1.19,17.19
4Y6065U,"Patrick, Velez and Chapman",2016.0,1.0,1.27,17.0
4Y6065U,"Patrick, Velez and Chapman",2016.0,2.0,1.08,16.9
4Y6065U,"Patrick, Velez and Chapman",2016.0,3.0,1.13,16.85
4Y6065U,"Patrick, Velez and Chapman",2016.0,4.0,1.2,19.2
Z2LJMRKQ6,"Gilmore, Terry and Brock",2015.0,1.0,10.76,160.0
Z2LJMRKQ6,"Gilmore, Terry and Brock",2015.0,2.0,11.36,199.66
Z2LJMRKQ6,"Gilmore, Terry and Brock",2015.0,3.0,11.4,186.04
Z2LJMRKQ6,"Gilmore, Terry and Brock",2015.0,4.0,11.03,189.0
Z2LJMRKQ6,"Gilmore, Terry and Brock",2016.0,1.0,10.88,177.36
Z2LJMRKQ6,"Gilmore, Terry and Brock",2016.0,2.0,11.0,188.42
Z2LJMRKQ6,"Gilmore, Terry and Brock",2016.0,3.0,12.93,184.79
Z2LJMRKQ6,"Gilmore, Terry and Brock",2016.0,4.0,13.49,210.38
XWH0E3ATB,"Perry, Hernandez and White",2015.0,1.0,0.39,3.36
XWH0E3ATB,"Perry, Hernandez and White",2015.0,2.0,0.54,3.26
XWH0E3ATB,"Perry, Hernandez and White",2015.0,3.0,0.26,2.15
XWH0E3ATB,"Perry, Hernandez and White",2015.0,4.0,0.08,2.001
XWH0E3ATB,"Perry, Hernandez and White",2016.0,1.0,0.0,2.06
XWH0E3ATB,"Perry, Hernandez and White",2016.0,2.0,0.0,1.83
XWH0E3ATB,"Perry, Hernandez and White",2016.0,3.0,-0.09,2.03
XWH0E3ATB,"Perry, Hernandez and White",2016.0,4.0,-0.06,2.1
KRZF0WC5Y,Atkins-Watson,2015.0,1.0,1.36,14.79
KRZF0WC5Y,Atkins-Watson,2015.0,2.0,0.82,13.55
KRZF0WC5Y,Atkins-Watson,2015.0,3.0,0.28,12.16
KRZF0WC5Y,Atkins-Watson,2015.0,4.0,-0.7,13.79
KRZF0WC5Y,Atkins-Watson,2016.0,1.0,-1.14,15.24
KRZF0WC5Y,Atkins-Watson,2016.0,2.0,-0.91,15.83
KRZF0WC5Y,Atkins-Watson,2016.0,3.0,-0.15,16.91
HW854Q7X5,Brown-Flowers,2015.0,1.0,1.45,12.72
HW854Q7X5,Brown-Flowers,2015.0,2.0,1.52,12.98
HW854Q7X5,Brown-Flowers,2015.0,3.0,1.57,11.65
HW854Q7X5,Brown-Flowers,2015.0,4.0,1.59,10.79
HW854Q7X5,Brown-Flowers,2016.0,1.0,1.49,10.28
HW854Q7X5,Brown-Flowers,2016.0,2.0,1.32,10.23
HW854Q7X5,Brown-Flowers,2016.0,3.0,1.18,11.89
HW854Q7X5,Brown-Flowers,2016.0,4.0,0.69,10.63
M38G1OD,Chaney PLC,2015.0,1.0,0.46,5.75
M38G1OD,Chaney PLC,2015.0,2.0,0.55,6.035
M38G1OD,Chaney PLC,2015.0,3.0,0.63,5.85
M38G1OD,Chaney PLC,2015.0,4.0,0.62,6.03
M38G1OD,Chaney PLC,2016.0,1.0,0.65,5.78
M38G1OD,Chaney PLC,2016.0,2.0,0.71,6.44
M38G1OD,Chaney PLC,2016.0,3.0,0.72,7.885
M38G1OD,Chaney PLC,2016.0,4.0,0.78,9.8
D01GHP6,Moran Inc,2015.0,1.0,0.7953,11.39
D01GHP6,Moran Inc,2015.0,2.0,1.1524,11.3501
D01GHP6,Moran Inc,2015.0,3.0,1.1867,11.63
D01GHP6,Moran Inc,2015.0,4.0,1.12,12.87
D01GHP6,Moran Inc,2016.0,1.0,1.0605,12.66
D01GHP6,Moran Inc,2016.0,2.0,1.0648,12.02
D01GHP6,Moran Inc,2016.0,3.0,1.09,13.745
D01GHP6,Moran Inc,2016.0,4.0,1.14,18.7
WIQLYVURH,Hodge LLC,2015.0,1.0,0.83,13.22
WIQLYVURH,Hodge LLC,2015.0,2.0,0.86,13.53
WIQLYVURH,Hodge LLC,2015.0,3.0,0.88,13.31
WIQLYVURH,Hodge LLC,2015.0,4.0,0.97,14.88
WIQLYVURH,Hodge LLC,2016.0,1.0,1.09,16.13
WIQLYVURH,Hodge LLC,2016.0,2.0,0.96,15.71
WIQLYVURH,Hodge LLC,2016.0,3.0,0.92,16.82
WIQLYVURH,Hodge LLC,2016.0,4.0,0.95,21.85
YGWPBYY,Miller-Payne,2015.0,1.0,3.28,39.84
YGWPBYY,Miller-Payne,2015.0,2.0,3.39,38.7
YGWPBYY,Miller-Payne,2015.0,3.0,3.39,40.4
YGWPBYY,Miller-Payne,2015.0,4.0,2.6,44.09
YGWPBYY,Miller-Payne,2016.0,1.0,2.83,42.0
YGWPBYY,Miller-Payne,2016.0,2.0,2.79,42.0
YGWPBYY,Miller-Payne,2016.0,3.0,2.98,47.74
YGWPBYY,Miller-Payne,2016.0,4.0,2.57,44.45
BFIOLCS,Benjamin-Price,2015.0,1.0,-1.25,10.4
BFIOLCS,Benjamin-Price,2015.0,2.0,0.05,9.19
BFIOLCS,Benjamin-Price,2015.0,3.0,-0.98,9.87
BFIOLCS,Benjamin-Price,2015.0,4.0,0.42,9.38
BFIOLCS,Benjamin-Price,2016.0,1.0,-0.02,10.26
BFIOLCS,Benjamin-Price,2016.0,2.0,-1.27,11.07
BFIOLCS,Benjamin-Price,2016.0,3.0,0.19,10.5
BFIOLCS,Benjamin-Price,2016.0,4.0,1.39,9.97
47B65ZP1,Wright Inc,2015.0,1.0,1.13,18.3
47B65ZP1,Wright Inc,2015.0,2.0,1.19,18.0
47B65ZP1,Wright Inc,2015.0,3.0,1.21,17.61
47B65ZP1,Wright Inc,2015.0,4.0,1.09,18.48
47B65ZP1,Wright Inc,2016.0,1.0,1.04,21.6
47B65ZP1,Wright Inc,2016.0,2.0,1.09,27.2
47B65ZP1,Wright Inc,2016.0,3.0,1.09,28.28
47B65ZP1,Wright Inc,2016.0,4.0,1.13,34.75
7JH43B7J,Warren PLC,2015.0,1.0,2.07,64.07
7JH43B7J,Warren PLC,2015.0,2.0,2.09,54.25
7JH43B7J,Warren PLC,2015.0,3.0,2.14,47.65
7JH43B7J,Warren PLC,2015.0,4.0,2.22,50.41
7JH43B7J,Warren PLC,2016.0,1.0,2.22,54.05
7JH43B7J,Warren PLC,2016.0,2.0,2.29,47.62
7JH43B7J,Warren PLC,2016.0,3.0,2.41,45.08
7JH43B7J,Warren PLC,2016.0,4.0,2.46,56.05
OK9AHGNY,"Butler, Clayton and Curtis",2015.0,1.0,1.24,19.55
OK9AHGNY,"Butler, Clayton and Curtis",2015.0,2.0,1.5,21.41
OK9AHGNY,"Butler, Clayton and Curtis",2015.0,3.0,1.6,20.78
OK9AHGNY,"Butler, Clayton and Curtis",2015.0,4.0,1.62,24.54
OK9AHGNY,"Butler, Clayton and Curtis",2016.0,1.0,1.76,22.42
OK9AHGNY,"Butler, Clayton and Curtis",2016.0,2.0,1.83,23.86
OK9AHGNY,"Butler, Clayton and Curtis",2016.0,3.0,1.86,26.85
OK9AHGNY,"Butler, Clayton and Curtis",2016.0,4.0,1.96,37.7
BU94PR74Z,"Burgess, Weber and Owen",2015.0,1.0,2.77,60.03
BU94PR74Z,"Burgess, Weber and Owen",2015.0,2.0,2.87,54.78
BU94PR74Z,"Burgess, Weber and Owen",2015.0,3.0,2.95,51.57
BU94PR74Z,"Burgess, Weber and Owen",2015.0,4.0,2.92,58.45
BU94PR74Z,"Burgess, Weber and Owen",2016.0,1.0,3.06,66.62
BU94PR74Z,"Burgess, Weber and Owen",2016.0,2.0,3.08,80.68
BU94PR74Z,"Burgess, Weber and Owen",2016.0,3.0,3.13,78.74
BU94PR74Z,"Burgess, Weber and Owen",2016.0,4.0,3.17,71.77
WL920F5EQ,Pearson-Gonzales,2015.0,1.0,1.08,9.65
WL920F5EQ,Pearson-Gonzales,2015.0,2.0,1.23,12.115
WL920F5EQ,Pearson-Gonzales,2015.0,3.0,1.29,12.99
WL920F5EQ,Pearson-Gonzales,2015.0,4.0,1.17,18.44
WL920F5EQ,Pearson-Gonzales,2016.0,1.0,1.04,16.8
WL920F5EQ,Pearson-Gonzales,2016.0,2.0,0.96,17.48
WL920F5EQ,Pearson-Gonzales,2016.0,3.0,0.98,19.51
WL920F5EQ,Pearson-Gonzales,2016.0,4.0,1.01,25.83
3L288F4H,"Martinez, Chang and White",2015.0,1.0,0.03,3.86
3L288F4H,"Martinez, Chang and White",2015.0,2.0,-0.03,3.5
3L288F4H,"Martinez, Chang and White",2015.0,3.0,-0.14,2.11
3L288F4H,"Martinez, Chang and White",2015.0,4.0,-0.21,2.76
3L288F4H,"Martinez, Chang and White",2016.0,1.0,-0.19,2.5
3L288F4H,"Martinez, Chang and White",2016.0,2.0,-0.28,2.36
3L288F4H,"Martinez, Chang and White",2016.0,3.0,-0.3,2.31
3L288F4H,"Martinez, Chang and White",2016.0,4.0,-0.29,2.44
2NU5ZIYU7,Cruz-Meza,2015.0,1.0,2.18,28.83
2NU5ZIYU7,Cruz-Meza,2015.0,2.0,2.04,32.92
2NU5ZIYU7,Cruz-Meza,2015.0,3.0,2.14,29.26
2NU5ZIYU7,Cruz-Meza,2015.0,4.0,2.42,30.41
2NU5ZIYU7,Cruz-Meza,2016.0,1.0,2.3,27.45
2NU5ZIYU7,Cruz-Meza,2016.0,2.0,2.29,28.56
2NU5ZIYU7,Cruz-Meza,2016.0,3.0,2.16,30.37
2NU5ZIYU7,Cruz-Meza,2016.0,4.0,1.78,37.6
CPTDOY4,Mckinney-Gentry,2015.0,1.0,8.87,214.78
CPTDOY4,Mckinney-Gentry,2015.0,2.0,9.39,218.6
CPTDOY4,Mckinney-Gentry,2015.0,3.0,9.53,170.99
CPTDOY4,Mckinney-Gentry,2015.0,4.0,9.17,159.76
CPTDOY4,Mckinney-Gentry,2016.0,1.0,8.8,162.4
CPTDOY4,Mckinney-Gentry,2016.0,2.0,8.51,140.77
CPTDOY4,Mckinney-Gentry,2016.0,3.0,8.57,144.7
CPTDOY4,Mckinney-Gentry,2016.0,4.0,8.57,145.3
CSYZSQX10,"Moyer, Hamilton and Nguyen",2015.0,1.0,2.12,23.0
CSYZSQX10,"Moyer, Hamilton and Nguyen",2015.0,2.0,2.12,25.0
CSYZSQX10,"Moyer, Hamilton and Nguyen",2015.0,3.0,2.14,24.2
CSYZSQX10,"Moyer, Hamilton and Nguyen",2015.0,4.0,2.2,24.5
CSYZSQX10,"Moyer, Hamilton and Nguyen",2016.0,1.0,2.25,24.25
CSYZSQX10,"Moyer, Hamilton and Nguyen",2016.0,2.0,2.29,25.2
CSYZSQX10,"Moyer, Hamilton and Nguyen",2016.0,3.0,2.33,25.17
CSYZSQX10,"Moyer, Hamilton and Nguyen",2016.0,4.0,2.46,31.0
ENGLL7D,"Marsh, Williams and Murphy",2015.0,1.0,3.53,34.95
ENGLL7D,"Marsh, Williams and Murphy",2015.0,2.0,3.65,37.05
ENGLL7D,"Marsh, Williams and Murphy",2015.0,3.0,3.72,36.48
ENGLL7D,"Marsh, Williams and Murphy",2015.0,4.0,3.68,39.0
ENGLL7D,"Marsh, Williams and Murphy",2016.0,1.0,3.63,38.2
ENGLL7D,"Marsh, Williams and Murphy",2016.0,2.0,3.78,44.76
ENGLL7D,"Marsh, Williams and Murphy",2016.0,3.0,3.67,43.08
ENGLL7D,"Marsh, Williams and Murphy",2016.0,4.0,3.89,49.85
YHG6F2JW,Glover-Vance,2015.0,1.0,-0.25,1.52
YHG6F2JW,Glover-Vance,2015.0,2.0,-0.17,1.45
YHG6F2JW,Glover-Vance,2015.0,3.0,-0.15,1.27
YHG6F2JW,Glover-Vance,2015.0,4.0,-0.09,1.2592
YHG6F2JW,Glover-Vance,2016.0,1.0,-0.06,1.37
YHG6F2JW,Glover-Vance,2016.0,2.0,-0.13,1.39
YHG6F2JW,Glover-Vance,2016.0,3.0,-0.12,1.2
YHG6F2JW,Glover-Vance,2016.0,4.0,-0.16,1.11
0S7X608LB,Alvarado Inc,2015.0,1.0,-1.64,24.06
0S7X608LB,Alvarado Inc,2015.0,2.0,-2.29,19.56
0S7X608LB,Alvarado Inc,2015.0,3.0,-5.19,14.05
0S7X608LB,Alvarado Inc,2015.0,4.0,-3.02,13.23
0S7X608LB,Alvarado Inc,2016.0,1.0,-2.56,12.53
0S7X608LB,Alvarado Inc,2016.0,2.0,-2.28,13.01
0S7X608LB,Alvarado Inc,2016.0,3.0,0.82,14.79
0S7X608LB,Alvarado Inc,2016.0,4.0,-1.79,14.82
VCEVQGK,"Cruz, James and Trujillo",2015.0,1.0,0.21,6.26
VCEVQGK,"Cruz, James and Trujillo",2015.0,2.0,0.22,6.31
VCEVQGK,"Cruz, James and Trujillo",2015.0,3.0,0.29,6.75
VCEVQGK,"Cruz, James and Trujillo",2015.0,4.0,0.38,7.18
VCEVQGK,"Cruz, James and Trujillo",2016.0,1.0,0.42,6.69
VCEVQGK,"Cruz, James and Trujillo",2016.0,2.0,0.46,7.55
VCEVQGK,"Cruz, James and Trujillo",2016.0,3.0,0.45,8.04
VCEVQGK,"Cruz, James and Trujillo",2016.0,4.0,0.42,10.45
SWS94GJ,Gonzales Ltd,2015.0,1.0,2.11,27.69
SWS94GJ,Gonzales Ltd,2015.0,2.0,2.08,29.32
SWS94GJ,Gonzales Ltd,2015.0,3.0,1.99,29.0
SWS94GJ,Gonzales Ltd,2015.0,4.0,1.6,28.75
SWS94GJ,Gonzales Ltd,2016.0,1.0,1.56,27.36
SWS94GJ,Gonzales Ltd,2016.0,2.0,1.54,28.0
SWS94GJ,Gonzales Ltd,2016.0,3.0,1.19,29.075
SWS94GJ,Gonzales Ltd,2016.0,4.0,1.73,33.14
YVFQSMK,"Murphy, Taylor and Allen",2015.0,1.0,0.9,9.86
YVFQSMK,"Murphy, Taylor and Allen",2015.0,2.0,0.77,9.855
YVFQSMK,"Murphy, Taylor and Allen",2015.0,3.0,0.75,9.46
YVFQSMK,"Murphy, Taylor and Allen",2015.0,4.0,0.61,10.4
YVFQSMK,"Murphy, Taylor and Allen",2016.0,1.0,0.61,9.27
YVFQSMK,"Murphy, Taylor and Allen",2016.0,2.0,0.65,9.75
YVFQSMK,"Murphy, Taylor and Allen",2016.0,3.0,0.72,10.2
YVFQSMK,"Murphy, Taylor and Allen",2016.0,4.0,0.95,12.55
ZE0SSTJ,Woodward-Jacobs,2015.0,1.0,0.73,15.8
ZE0SSTJ,Woodward-Jacobs,2015.0,2.0,0.81,15.89
ZE0SSTJ,Woodward-Jacobs,2015.0,3.0,0.94,16.26
ZE0SSTJ,Woodward-Jacobs,2015.0,4.0,0.97,17.57
ZE0SSTJ,Woodward-Jacobs,2016.0,1.0,0.92,18.03
ZE0SSTJ,Woodward-Jacobs,2016.0,2.0,0.96,18.0
ZE0SSTJ,Woodward-Jacobs,2016.0,3.0,0.99,19.73
ZE0SSTJ,Woodward-Jacobs,2016.0,4.0,1.2,23.98
C8YYWX5,Smith LLC,2015.0,1.0,3.83,40.0
C8YYWX5,Smith LLC,2015.0,2.0,3.76,42.0
C8YYWX5,Smith LLC,2015.0,3.0,3.75,42.25
C8YYWX5,Smith LLC,2015.0,4.0,3.69,43.0
C8YYWX5,Smith LLC,2016.0,1.0,3.63,44.0
C8YYWX5,Smith LLC,2016.0,2.0,3.73,44.151
C8YYWX5,Smith LLC,2016.0,3.0,3.64,45.0
C8YYWX5,Smith LLC,2016.0,4.0,3.77,46.0
I7RNHD4G,Rice and Sons,2015.0,1.0,1.21,15.3
I7RNHD4G,Rice and Sons,2015.0,2.0,1.25,16.205
I7RNHD4G,Rice and Sons,2015.0,3.0,1.22,16.19
I7RNHD4G,Rice and Sons,2015.0,4.0,1.17,16.36
I7RNHD4G,Rice and Sons,2016.0,1.0,1.17,16.07
I7RNHD4G,Rice and Sons,2016.0,2.0,1.14,15.8
I7RNHD4G,Rice and Sons,2016.0,3.0,1.17,18.22
I7RNHD4G,Rice and Sons,2016.0,4.0,1.25,23.25
YWGU4P4M,Ramirez Inc,2015.0,1.0,1.11,14.47
YWGU4P4M,Ramirez Inc,2015.0,2.0,1.12,14.79
YWGU4P4M,Ramirez Inc,2015.0,3.0,1.16,15.02
YWGU4P4M,Ramirez Inc,2015.0,4.0,1.16,17.22
YWGU4P4M,Ramirez Inc,2016.0,1.0,1.2,15.19
YWGU4P4M,Ramirez Inc,2016.0,2.0,1.2,14.92
YWGU4P4M,Ramirez Inc,2016.0,3.0,1.09,17.37
YWGU4P4M,Ramirez Inc,2016.0,4.0,1.1,21.89
2OL9BHTE,"Sanford, Maldonado and Beltran",2015.0,1.0,0.95,17.0
2OL9BHTE,"Sanford, Maldonado and Beltran",2015.0,2.0,1.08,17.87
2OL9BHTE,"Sanford, Maldonado and Beltran",2015.0,3.0,1.17,18.82
2OL9BHTE,"Sanford, Maldonado and Beltran",2015.0,4.0,1.25,18.84
2OL9BHTE,"Sanford, Maldonado and Beltran",2016.0,1.0,1.23,17.57
2OL9BHTE,"Sanford, Maldonado and Beltran",2016.0,2.0,1.24,17.58
2OL9BHTE,"Sanford, Maldonado and Beltran",2016.0,3.0,1.29,17.95
2OL9BHTE,"Sanford, Maldonado and Beltran",2016.0,4.0,1.3,25.75
UGWUVARW,Davis-Frost,2015.0,1.0,0.83,10.6
UGWUVARW,Davis-Frost,2015.0,2.0,0.88,10.6401
UGWUVARW,Davis-Frost,2015.0,3.0,0.99,10.02
UGWUVARW,Davis-Frost,2015.0,4.0,1.17,10.89
UGWUVARW,Davis-Frost,2016.0,1.0,1.3,12.41
UGWUVARW,Davis-Frost,2016.0,2.0,1.42,12.64
UGWUVARW,Davis-Frost,2016.0,3.0,1.47,15.0
UGWUVARW,Davis-Frost,2016.0,4.0,1.43,15.75
ZPOKWHDT,Nguyen LLC,2015.0,1.0,1.35,15.63
ZPOKWHDT,Nguyen LLC,2015.0,2.0,1.37,15.48
ZPOKWHDT,Nguyen LLC,2015.0,3.0,1.37,16.25
ZPOKWHDT,Nguyen LLC,2015.0,4.0,1.47,16.1
ZPOKWHDT,Nguyen LLC,2016.0,1.0,1.65,14.845
ZPOKWHDT,Nguyen LLC,2016.0,2.0,1.67,15.91
ZPOKWHDT,Nguyen LLC,2016.0,3.0,1.68,19.49
ZPOKWHDT,Nguyen LLC,2016.0,4.0,1.85,23.8255
H4J6T7VYA,"Andrews, Ryan and Warren",2015.0,1.0,,
H4J6T7VYA,"Andrews, Ryan and Warren",2015.0,2.0,,
H4J6T7VYA,"Andrews, Ryan and Warren",2015.0,3.0,,
H4J6T7VYA,"Andrews, Ryan and Warren",2015.0,4.0,,
H4J6T7VYA,"Andrews, Ryan and Warren",2016.0,1.0,,
H4J6T7VYA,"Andrews, Ryan and Warren",2016.0,2.0,,
H4J6T7VYA,"Andrews, Ryan and Warren",2016.0,3.0,,
H4J6T7VYA,"Andrews, Ryan and Warren",2016.0,4.0,,
ZHI57W2,Taylor PLC,2015.0,1.0,0.87,15.005
ZHI57W2,Taylor PLC,2015.0,2.0,0.91,15.63
ZHI57W2,Taylor PLC,2015.0,3.0,0.94,15.71
ZHI57W2,Taylor PLC,2015.0,4.0,0.73,17.16
ZHI57W2,Taylor PLC,2016.0,1.0,0.7,18.6
ZHI57W2,Taylor PLC,2016.0,2.0,0.55,19.18
ZHI57W2,Taylor PLC,2016.0,3.0,0.65,20.66
ZHI57W2,Taylor PLC,2016.0,4.0,0.77,25.0
R7G1ZDK,"Jones, Lewis and Davis",2015.0,1.0,1.29,68.0
R7G1ZDK,"Jones, Lewis and Davis",2015.0,2.0,1.5,58.94
R7G1ZDK,"Jones, Lewis and Davis",2015.0,3.0,1.43,57.81
R7G1ZDK,"Jones, Lewis and Davis",2015.0,4.0,1.61,59.0
R7G1ZDK,"Jones, Lewis and Davis",2016.0,1.0,1.81,62.24
R7G1ZDK,"Jones, Lewis and Davis",2016.0,2.0,1.7,69.42
R7G1ZDK,"Jones, Lewis and Davis",2016.0,3.0,2.53,64.53
R7G1ZDK,"Jones, Lewis and Davis",2016.0,4.0,2.49,59.09
YVBV2NKU,"Schroeder, Mclean and Garcia",2015.0,1.0,1.17,9.9
YVBV2NKU,"Schroeder, Mclean and Garcia",2015.0,2.0,0.94,9.95
YVBV2NKU,"Schroeder, Mclean and Garcia",2015.0,3.0,0.83,8.3
YVBV2NKU,"Schroeder, Mclean and Garcia",2015.0,4.0,0.31,8.95
YVBV2NKU,"Schroeder, Mclean and Garcia",2016.0,1.0,0.5,8.91
YVBV2NKU,"Schroeder, Mclean and Garcia",2016.0,2.0,0.76,9.69
YVBV2NKU,"Schroeder, Mclean and Garcia",2016.0,3.0,1.03,11.03
YVBV2NKU,"Schroeder, Mclean and Garcia",2016.0,4.0,1.2,12.85
49U46Y8,Glover Group,2015.0,1.0,1.55,26.35
49U46Y8,Glover Group,2015.0,2.0,0.33,24.54
49U46Y8,Glover Group,2015.0,3.0,0.06,21.2
49U46Y8,Glover Group,2015.0,4.0,-0.49,17.37
49U46Y8,Glover Group,2016.0,1.0,-1.91,20.75
49U46Y8,Glover Group,2016.0,2.0,-7.32,18.58
49U46Y8,Glover Group,2016.0,3.0,-7.3,16.92
49U46Y8,Glover Group,2016.0,4.0,-7.7,19.55
RCAFPPU,Hall-Anthony,2015.0,1.0,2.39,44.87
RCAFPPU,Hall-Anthony,2015.0,2.0,2.54,39.61
RCAFPPU,Hall-Anthony,2015.0,3.0,2.42,34.93
RCAFPPU,Hall-Anthony,2015.0,4.0,2.36,38.08
RCAFPPU,Hall-Anthony,2016.0,1.0,2.35,37.2
RCAFPPU,Hall-Anthony,2016.0,2.0,2.42,39.14
RCAFPPU,Hall-Anthony,2016.0,3.0,2.53,40.76
RCAFPPU,Hall-Anthony,2016.0,4.0,2.65,48.7
JU20I0ZPM,Tucker-Riley,2015.0,1.0,1.83,23.69
JU20I0ZPM,Tucker-Riley,2015.0,2.0,1.87,23.03
JU20I0ZPM,Tucker-Riley,2015.0,3.0,1.84,23.0
JU20I0ZPM,Tucker-Riley,2015.0,4.0,1.74,23.8
JU20I0ZPM,Tucker-Riley,2016.0,1.0,1.63,23.6
JU20I0ZPM,Tucker-Riley,2016.0,2.0,1.63,23.1
JU20I0ZPM,Tucker-Riley,2016.0,3.0,1.71,22.3
JU20I0ZPM,Tucker-Riley,2016.0,4.0,1.85,23.75
LTI6QZWX,Richardson-Tyler,2015.0,1.0,0.63,8.1
LTI6QZWX,Richardson-Tyler,2015.0,2.0,0.65,8.56
LTI6QZWX,Richardson-Tyler,2015.0,3.0,0.68,8.9
LTI6QZWX,Richardson-Tyler,2015.0,4.0,0.71,9.53
LTI6QZWX,Richardson-Tyler,2016.0,1.0,0.76,9.19
LTI6QZWX,Richardson-Tyler,2016.0,2.0,0.78,9.51
LTI6QZWX,Richardson-Tyler,2016.0,3.0,0.81,9.89
LTI6QZWX,Richardson-Tyler,2016.0,4.0,0.84,13.2
ABWSKUEK,Robinson-Short,2015.0,1.0,,
ABWSKUEK,Robinson-Short,2015.0,2.0,,
ABWSKUEK,Robinson-Short,2015.0,3.0,,
ABWSKUEK,Robinson-Short,2015.0,4.0,,
ABWSKUEK,Robinson-Short,2016.0,1.0,,
ABWSKUEK,Robinson-Short,2016.0,2.0,,
ABWSKUEK,Robinson-Short,2016.0,3.0,,
ABWSKUEK,Robinson-Short,2016.0,4.0,,
840YJR2,"Allen, Gonzalez and Bowen",2015.0,1.0,0.9,22.1
840YJR2,"Allen, Gonzalez and Bowen",2015.0,2.0,0.95,26.03
840YJR2,"Allen, Gonzalez and Bowen",2015.0,3.0,0.97,23.42
840YJR2,"Allen, Gonzalez and Bowen",2015.0,4.0,0.9,21.84
840YJR2,"Allen, Gonzalez and Bowen",2016.0,1.0,0.83,20.27
840YJR2,"Allen, Gonzalez and Bowen",2016.0,2.0,0.66,18.41
840YJR2,"Allen, Gonzalez and Bowen",2016.0,3.0,0.66,23.48
840YJR2,"Allen, Gonzalez and Bowen",2016.0,4.0,0.76,30.09
TSIX78B,Matthews-Davies,2015.0,1.0,0.58,8.3
TSIX78B,Matthews-Davies,2015.0,2.0,0.5,8.05
TSIX78B,Matthews-Davies,2015.0,3.0,0.46,8.13
TSIX78B,Matthews-Davies,2015.0,4.0,0.41,8.92
TSIX78B,Matthews-Davies,2016.0,1.0,0.33,8.1
TSIX78B,Matthews-Davies,2016.0,2.0,0.28,8.9
TSIX78B,Matthews-Davies,2016.0,3.0,0.28,10.59
TSIX78B,Matthews-Davies,2016.0,4.0,0.19,11.11
4ZZ0K8ZY,"Smith, Vasquez and Freeman",2015.0,1.0,3.64,49.54
4ZZ0K8ZY,"Smith, Vasquez and Freeman",2015.0,2.0,3.47,47.31
4ZZ0K8ZY,"Smith, Vasquez and Freeman",2015.0,3.0,3.15,34.77
4ZZ0K8ZY,"Smith, Vasquez and Freeman",2015.0,4.0,2.94,28.66
4ZZ0K8ZY,"Smith, Vasquez and Freeman",2016.0,1.0,2.59,23.54
4ZZ0K8ZY,"Smith, Vasquez and Freeman",2016.0,2.0,2.2,17.22
